Collection|FileName|Path|Value
DRYAD|00977-metadata.xml|/ns0:DryadDataFile/ns2:available|2015-09-17T16:06:10Z
DRYAD|00977-metadata.xml|/ns0:DryadDataFile/ns2:format|1581
DRYAD|00977-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Step: dryadAcceptEditReject - action:dryadAcceptEditRejectAction Entered publication blackout by Debra Fagan(dfagan@datadryad.org) on 2015-09-17T14:05:56Z (GMT)
DRYAD|00977-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2015-09-17T16:06:10Z (GMT). No. of bitstreams: 1 dbGaPStatsTable.txt: 1581 bytes, checksum: 06c8eec025e4256ac67ff19b626e98e5 (MD5)
DRYAD|00977-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.9gn07
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:type|package
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Seago, Ainsley E.
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Giorgi, Jose Adriano
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Li, Jiahui
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Ślipiński, Adam
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:dateSubmitted|2012-10-26T15:26:06Z
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:available|2012-10-26T15:26:06Z
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:title|Data from: Phylogeny, classification and evolution of ladybird beetles (Coleoptera: Coccinellidae) based on simultaneous analysis of molecular and morphological data
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:identifier|http://dx.doi.org/10.5061/dryad.dc1r2
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:description|Ladybird beetles (family Coccinellidae) are a species-rich, ecologically diverse group of substantial agricultural significance, yet have been consistently problematic to classify, with evolutionary relationships poorly understood. In order to identify major clades within Coccinellidae, evaluate the current classification system, and identify likely drivers of diversification in this polyphagous group, we conducted the first simultaneous Bayesian analysis of morphological and multi-locus molecular data for any beetle family. Addition of morphological data significantly improved phylogenetic resolution and support for early diverging lineages, thereby better resolving evolutionary relationships than either data type alone. On the basis of these results, we formally recognize the subfamilies Microweisinae and Coccinellinae sensu Ślipiński (2007). No significant support was found for the subfamilies Coccidulinae, Scymninae, Sticholotidinae, or Ortaliinae. Our phylogenetic results suggest that the evolutionary success of Coccinellidae is in large part attributable to the exploitation of ant-tended sternorrhynchan insects as a food source, enabled by the key innovation of unusual defense mechanisms in larvae.
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Phylogeny
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Radiation
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Diversification
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns3:scientificName|Coccinellidae
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns3:scientificName|Cucujoidea
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns3:scientificName|Polyphaga
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns3:scientificName|Coleoptera
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns3:scientificName|Insecta
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:references|http://dx.doi.org/10.1016/j.ympev.2011.03.015
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.dc1r2/1
DRYAD|00978-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.dc1r2/2
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:creator|Longo, Ana V.
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:creator|Savage, Anna E.
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:creator|Hewson, Ian
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:creator|Zamudio, Kelly R.
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:title|LongoetalRSOS.tar
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.7v81b/1
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:description|This archive contains four files: (1) mapping file, (2) OTU table, (3) split libraries using the forward sequence read, and (4) tree file.
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:subject|16S rRNA V4 sequences
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:subject|amphibians
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:subject|chytridiomycosis
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:subject|microbial communities
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Batrachochytrium dendrobatidis
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Eleutherodactylus coqui
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Lithobates yavapaiensis
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Puerto Rico
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Arizona
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:spatial|United States of America
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2015-07-07T15:26:17Z
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:available|2015-07-15T18:52:10Z
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:format|62592510
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Step: dryadAcceptEditReject - action:dryadAcceptEditRejectAction Rejected by Christine Mayo(christine.mayo@unc.edu), reason: Submission of data associated with Royal Society Open Science requires that the journal first send a description of your accepted manuscript to us. Either your manuscript is not at the correct stage for data archiving, or you need to contact your journal to opt in to using Dryad. Feel free to contact us at help@datadryad.org if you have any questions. on 2015-06-18T14:53:37Z (GMT)
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2015-07-07T15:26:17Z (GMT). No. of bitstreams: 1 LongoetalRSOS.tar.gz: 62592510 bytes, checksum: 186bea375fb00442da957a164a77fa62 (MD5)
DRYAD|00979-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.7v81b
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:type|package
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Pomiankowski, Andrew
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Cotton, Alison J.
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Földvári, Mihály
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Cotton, Samuel
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:dateSubmitted|2013-11-11T15:49:18Z
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:available|2013-11-11T15:49:18Z
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:title|Data from: Male eyespan size is associated with meiotic drive in wild stalk-eyed flies (Teleopsis dalmanni)
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:identifier|http://dx.doi.org/10.5061/dryad.jk2qr
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:description|This study provides the first direct evidence from wild populations of stalk-eyed flies to support the hypothesis that male eyespan is a signal of meiotic drive. Several stalk-eyed fly species are known to exhibit X-linked meiotic drive. A recent QTL analysis in Teleopsis dalmanni, found a potential link between variation in male eyespan, a sexually selected ornamental trait, and the presence of meiotic drive. This was based on laboratory populations subject to artificial selection for male eyespan. In this study we examined the association between microsatellite markers and levels of sex ratio bias (meiotic drive) in 12 wild T. dalmanni populations. We collected two data sets: a) brood sex ratios of wild-caught males mated to standard laboratory females, and b) variation in a range of phenotypic traits associated with reproductive success of wild- caught males and females. In each case, we typed individuals for 8 X-linked microsatellite markers, including several that previously were shown to be associated with male eyespan and meiotic drive. We found that one microsatellite marker was very strongly associated with meiotic drive whilst a second showed a weaker association. We also found that, using both independent datasets, meiotic drive was strongly associated with male eyespan, with smaller eyespan males being associated with more female-biased broods. These results suggest that mate preference for exaggerated male eyespan allows females to avoid mating with males carrying the meiotic drive gene and is thus a potential mechanism for the maintenance and evolution of female mate preference.
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:subject|meiotic drive
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:subject|sex ratio
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:subject|sexual selection
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:subject|stalk-eyed fly
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns3:scientificName|Teleopsis dalmanni
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:spatial|Gombak Malaysia
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:references|http://dx.doi.org/10.1038/hdy.2013.131
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.jk2qr/1
DRYAD|00980-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.jk2qr/2
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:creator|Leivar, Pablo
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:creator|Tepperman, James M.
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:creator|Cohn, Megan M.
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:creator|Monte, Elena
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:creator|Al-Sady, Bassem
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:creator|Erickson, Erika
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:creator|Quail, Peter H.
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:title|Supplemental Dataset 13
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.gd031k26/12
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:subject|Phytochrome
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:subject|PIF
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:subject|Deetiolation
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:subject|Shade
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:subject|Transcription
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Arabidopsis thaliana
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2012-06-08T16:16:32Z
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:available|2012-06-08T16:16:32Z
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Step: dryadAcceptEditReject - action:dryadAcceptEditRejectAction Rejected by Elena Feinstein(elenamfeinstein@gmail.com), reason: Author would like to edit and re-submit. on 2012-03-16T19:23:59Z (GMT)
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2012-06-08T16:16:32Z (GMT). No. of bitstreams: 2 Supplemental Dataset 13.xls: 467968 bytes, checksum: 7e7b066d916b1a5012c709ae95e43195 (MD5) README.doc: 35328 bytes, checksum: 9d91438b5cc6e07d2cd76cbb7ec01ddf (MD5)
DRYAD|00981-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.gd031k26
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:type|package
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Merilaita, Sami
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Dimitrova, Marina
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:dateSubmitted|2014-01-13T14:55:38Z
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:available|2014-01-13T14:55:38Z
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:title|Data from: Accuracy of background matching and prey detection: predation by blue tits (Cyanistes caeruleus) indicates intense selection for highly matching prey colour pattern
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:identifier|http://dx.doi.org/10.5061/dryad.dg367
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:description|1. Although background matching decreases prey detectability, resemblance between camouflaged prey and their visual background is seldom perfect. This could be because even a moderate resemblance might provide sufficient protection, and additional adjustment of colour pattern might give little benefit. Alternatively, close resemblance to background may not be attained due to trade-offs or constraints. To understand selection on colour patterns of camouflaged prey and the existence of inaccurate background matching, it is necessary to investigate how detectability of a colour pattern varies with its resemblance to the background. 2. We trained wild-caught blue tits (Cyanistes caeruleus) to search for artificial prey. We manipulated the resemblance of the artificial prey items to the visual backgrounds. 3. For the first half of the twelve repeated prey presentations we found a non-linear relationship between resemblance and detectability, such that for prey that had high background matching, a change in resemblance resulted in a larger change in detectability than an equal change in resemblance did for prey with lower background matching. However, for the second half of the presentations this relationship was linear. Moreover, in a two-patch-type habitat a prey pattern that was a compromise between the two different backgrounds did after few initial presentations equally well as the prey pattern that matched highly one of the backgrounds. 4. Our results indicate an intense selection for close matching in a single background. Yet, in the heterogeneous environment that consisted of two backgrounds the compromise, which only loosely resembled either background, provided good protection. Therefore, we conclude that cryptic colour patterns that bear only a loose resemblance to a given background, and thus represent inaccurate background matching, may be adaptive outcomes.
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:subject|camouflage
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:subject|crypsis
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:subject|inaccurate background matching
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:subject|predation
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:subject|prey
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:subject|protective coloration
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:subject|search image
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns3:scientificName|Cyanistes caeruleus
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:references|http://dx.doi.org/10.1111/1365-2435.12248
DRYAD|00982-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.dg367/1
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:creator|Giustiniani, Julie
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:creator|Gabriel, Damien
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:creator|Nicolier, Magali
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:creator|Monnin, Julie
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:creator|Haffen, Emmanuel
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:title|rawEEG-s7
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.8vp47/7
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2015-07-09T17:26:00Z
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:available|2015-07-09T17:26:00Z
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:format|149558435
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Step: dryadAcceptEditReject - action:dryadAcceptEditRejectAction Entered publication blackout by Edward Krause(ekrause@datadryad.org) on 2015-06-12T16:50:16Z (GMT)
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2015-07-09T17:26:00Z (GMT). No. of bitstreams: 1 rawEEG-s7.zip: 149558435 bytes, checksum: 047e817ea928335222c256c2268bcea5 (MD5)
DRYAD|00983-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.8vp47
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:creator|Foitzik, Susanne
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:creator|Bauer, Sabine
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:creator|Laurent, Stefan
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:creator|Pennings, Pleuni S
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:title|Lm_Microsats_IBDWS_format
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.8309/3
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:description|Lm_Microsats_IBDWS_format.txt has the data for L muscorum in the format that is required for IBDWS, most importantly, it has the pairwise distances between populations in kilometers. The numbers of the populations correspond to the the numbers in the file Hs_La_Lm_Microsats.xls
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:subject|ants
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:subject|coevolution
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:subject|host-parasite interaction
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:subject|phylogeography
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:subject|population genetics
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:subject|population structure
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:subject|sex-biased dispersal
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Harpagoxenus sublaevis
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Leptothorax acervorum
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Leptothorax muscorum
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Europe
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2011-01-14T15:54:59Z
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:available|2011-01-14T15:54:59Z
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2011-01-14T15:54:59Z (GMT). No. of bitstreams: 1 Lm_forIBDWS.txt: 9123 bytes, checksum: c25df7fab6ce418e9b356571f2c95768 (MD5)
DRYAD|00984-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.8309
DRYAD|00985-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00985-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00985-metadata.xml|/ns0:DryadDataFile/ns2:creator|Tanaka, Hayato
DRYAD|00985-metadata.xml|/ns0:DryadDataFile/ns2:title|Video_S2
DRYAD|00985-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.h8972/2
DRYAD|00985-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00985-metadata.xml|/ns0:DryadDataFile/ns2:description|MPEG video clip of the mating behaviour of Parapolycope spiralis (Ostracoda). Stage 2: male (right side) clasps female (left side) and maintains the mating position by the endopodite, endopodite claw, and exopodite of the antenna.
DRYAD|00985-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2013-02-19T19:43:29Z
DRYAD|00985-metadata.xml|/ns0:DryadDataFile/ns2:available|2013-06-07T16:59:35Z
DRYAD|00985-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2013-02-19T19:43:29Z (GMT). No. of bitstreams: 1 Video_S2.mpg: 9127660 bytes, checksum: 91cb85df59f42a054c167887886d85f1 (MD5)
DRYAD|00985-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.h8972
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:creator|Forasiepi, Analia M.
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:creator|Sanchez-Villagra, Marcelo R.
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:title|Supplementary Appendix 1
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.97j4b/1
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:description|Supplementary material, Appendix 1. Table 1, rough data with the stage of tooth eruption of living marsupials and extinct stem taxa. Table 2, reduced data with 76 specimens. Table 3, ranking of tooth eruption sumarized per genera. Table 4, sequence of tooth eruption per genera used in the event-pairing analysis.
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:subject|ontogeny
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:subject|marsupials
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:subject|heterochrony
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:subject|constraints
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Mammalia
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Metatheria
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Marsupialia
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Sparassodonta
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:spatial|South America
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Australia
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:temporal|Cenozoic
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2013-12-06T19:56:58Z
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:available|2014-02-19T22:08:55Z
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2013-12-06T19:56:58Z (GMT). No. of bitstreams: 1 Supplementary Appendix 1.doc: 992768 bytes, checksum: c702b7e4897c58b266aa00716d6acf36 (MD5)
DRYAD|00986-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.97j4b
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:creator|Reichert, Michael S.
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:creator|Höbel, Gerlinde
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:title|Call Period Preference Function Data
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.pm37b/6
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:description|Descriptive measurements for female preference functions measured in response to the call period stimuli
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:subject|sexual selection
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:subject|animal communication
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:subject|preference functions
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:subject|multimodal integration
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Hyla versicolor
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Wisconsin
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2015-08-03T13:41:42Z
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:available|2015-08-21T13:59:53Z
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:format|941
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2015-08-03T13:41:42Z (GMT). No. of bitstreams: 1 CallPeriodPF.txt: 941 bytes, checksum: d79c077329ca6e41c375dfa6a20d4a13 (MD5)
DRYAD|00987-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.pm37b
DRYAD|00988-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00988-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00988-metadata.xml|/ns0:DryadDataFile/ns2:creator|Olarte, Rodrigo A.
DRYAD|00988-metadata.xml|/ns0:DryadDataFile/ns2:creator|Worthington, Carolyn J.
DRYAD|00988-metadata.xml|/ns0:DryadDataFile/ns2:creator|Horn, Bruce W.
DRYAD|00988-metadata.xml|/ns0:DryadDataFile/ns2:creator|Moore, Geromy G.
DRYAD|00988-metadata.xml|/ns0:DryadDataFile/ns2:creator|Singh, Rakhi
DRYAD|00988-metadata.xml|/ns0:DryadDataFile/ns2:creator|Monacell, James T.
